ID,ID_UM_MINIMA,COD_INTERN,DENUMIRE,PRET_LISTA,PRET_VANZ_MAG,GRAMAJ_UNITATEA_MINIMA,ORDINE_AFISARE,XDISC_PROMO,XTVA,XADAOS,PRODUS_ACTIV,ACOPERIRE,COD_BARE,COMENT,EXPL,PRET_LISTA_EURO,PAGINA_CATALOG,LINK_DISK,FIELD_1,FIELD_2,STOC_COMANDAT_CLN,STOC_COMANDAT_FUR,STOC_CURENT,STOC_REZERVAT,STOC_ASIGURAT,PARENT_ID,SOURCE_ID
701127,1132,faracod1128,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701128,1133,faracod1129,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701129,1134,faracod1130,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701130,1135,faracod1131,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701131,1136,faracod1132,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701132,1137,faracod1133,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701133,1138,faracod1134,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701134,1139,faracod1135,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701135,1140,faracod1136,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701136,1141,faracod1137,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701137,1142,faracod1138,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701138,1143,faracod1139,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701139,1144,faracod1140,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701140,1145,faracod1141,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701141,1146,faracod1142,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701142,1147,faracod1143,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701143,1148,faracod1144,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701144,1149,faracod1145,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701145,1150,faracod1146,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701146,1151,faracod1147,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701147,1152,faracod1148,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701148,1153,faracod1149,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701149,1154,faracod1150,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701150,1155,faracod1151,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701151,1156,faracod1152,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701152,1157,faracod1153,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701153,1158,faracod1154,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701154,1159,faracod1155,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701155,1160,faracod1156,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701156,1161,faracod1157,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701157,1162,faracod1158,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701158,1163,faracod1159,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701159,1164,faracod1160,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701160,1165,faracod1161,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701161,1166,faracod1162,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701162,1167,faracod1163,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701163,1168,faracod1164,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701164,1169,faracod1165,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701165,1170,faracod1166,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701166,1171,faracod1167,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701167,1172,faracod1168,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701168,1173,faracod1169,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701169,1174,faracod1170,,1000,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701170,1175,faracod1171,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701171,1176,faracod1172,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701172,1177,faracod1173,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701173,1178,faracod1174,,40,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701174,1179,faracod1175,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701175,1180,faracod1176,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701176,1181,faracod1177,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701177,1182,faracod1178,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701178,1183,faracod1179,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701179,1184,faracod1180,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701180,1185,faracod1181,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701181,1186,faracod1182,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701182,1187,faracod1183,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701183,1188,faracod1184,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701184,1189,faracod1185,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701185,1190,faracod1186,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701186,1191,faracod1187,,450,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701187,1192,faracod1188,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701188,1193,faracod1189,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701189,1194,faracod1190,,600,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701190,1195,faracod1191,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701191,1196,faracod1192,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701192,1197,faracod1193,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701193,1198,faracod1194,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701194,1199,faracod1195,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701195,1200,faracod1196,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701196,1201,faracod1197,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701197,1202,faracod1198,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701198,1203,faracod1199,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701199,1204,faracod1200,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701200,1205,faracod1201,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701201,1206,faracod1202,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701202,1207,faracod1203,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701203,1208,faracod1204,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701204,1209,faracod1205,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701205,1210,faracod1206,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701206,1211,faracod1207,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701207,1212,faracod1208,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701208,1213,faracod1209,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701209,1214,faracod1210,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701210,1215,faracod1211,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701211,1216,faracod1212,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701212,1217,faracod1213,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701213,1218,faracod1214,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701214,1219,faracod1215,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701215,1220,faracod1216,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701216,1221,faracod1217,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701217,1222,faracod1218,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701218,1223,faracod1219,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701219,1224,faracod1220,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701220,1225,faracod1221,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701221,1226,faracod1222,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701222,1227,faracod1223,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701223,1228,faracod1224,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701224,1229,faracod1225,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701225,1230,faracod1226,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701226,1231,faracod1227,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701227,1232,faracod1228,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701228,1233,faracod1229,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701229,1234,faracod1230,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701230,1235,faracod1231,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701231,1236,faracod1232,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701232,1237,faracod1233,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701233,1238,faracod1234,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701234,1239,faracod1235,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701235,1240,faracod1236,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701236,1241,faracod1237,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701237,1242,faracod1238,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701238,1243,faracod1239,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701239,1244,faracod1240,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701240,1245,faracod1241,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701241,1246,faracod1242,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701242,1247,faracod1243,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701243,1248,faracod1244,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701244,1249,faracod1245,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701245,1250,faracod1246,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701246,1251,faracod1247,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701247,1252,faracod1248,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701248,1253,faracod1249,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701249,1254,faracod1250,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701250,1255,faracod1251,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701251,1256,faracod1252,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701252,1257,faracod1253,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701253,1258,faracod1254,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701254,1259,faracod1255,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701255,1260,faracod1256,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701256,1261,faracod1257,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701257,1262,faracod1258,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701258,1263,faracod1259,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701259,1264,faracod1260,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701260,1265,faracod1261,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701261,1266,faracod1262,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701262,1267,faracod1263,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701263,1268,faracod1264,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701264,1269,faracod1265,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701265,1270,faracod1266,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701266,1271,faracod1267,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701267,1272,faracod1268,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701268,1273,faracod1269,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701269,1274,faracod1270,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701270,1275,faracod1271,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701271,1276,faracod1272,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701272,1277,faracod1273,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701273,1278,faracod1274,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701274,1279,faracod1275,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701275,1280,faracod1276,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701276,1281,faracod1277,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701277,1282,faracod1278,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701278,1283,faracod1279,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701279,1284,faracod1280,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701280,1285,faracod1281,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701281,1286,faracod1282,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701282,1287,faracod1283,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701283,1288,faracod1284,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701284,1289,faracod1285,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701285,1290,faracod1286,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701286,1291,faracod1287,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701287,1292,faracod1288,,1000,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701288,1293,faracod1289,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701289,1294,faracod1290,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701290,1295,faracod1291,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701291,1296,faracod1292,,40,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701292,1297,faracod1293,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701293,1298,faracod1294,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701294,1299,faracod1295,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701295,1300,faracod1296,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701296,1301,faracod1297,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701297,1302,faracod1298,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701298,1303,faracod1299,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701299,1304,faracod1300,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701300,1305,faracod1301,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701301,1306,faracod1302,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701302,1307,faracod1303,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701303,1308,faracod1304,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701304,1309,faracod1305,,450,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701305,1310,faracod1306,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701306,1311,faracod1307,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701307,1312,faracod1308,,600,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701308,1313,faracod1309,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701309,1314,faracod1310,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701310,1315,faracod1311,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701311,1316,faracod1312,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701312,1317,faracod1313,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701313,1318,faracod1314,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701314,1319,faracod1315,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701315,1320,faracod1316,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701316,1321,faracod1317,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701317,1322,faracod1318,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701318,1323,faracod1319,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701319,1324,faracod1320,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701320,1325,faracod1321,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701321,1326,faracod1322,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701322,1327,faracod1323,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701323,1328,faracod1324,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701324,1329,faracod1325,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701325,1330,faracod1326,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701326,1331,faracod1327,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701327,1332,faracod1328,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701328,1333,faracod1329,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701329,1334,faracod1330,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701330,1335,faracod1331,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701331,1336,faracod1332,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701332,1337,faracod1333,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701333,1338,faracod1334,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701334,1339,faracod1335,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701335,1340,faracod1336,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701336,1341,faracod1337,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701337,1342,faracod1338,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701338,1343,faracod1339,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701339,1344,faracod1340,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701340,1345,faracod1341,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701341,1346,faracod1342,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701342,1347,faracod1343,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701343,1348,faracod1344,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701344,1349,faracod1345,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701345,1350,faracod1346,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701346,1351,faracod1347,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701347,1352,faracod1348,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701348,1353,faracod1349,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701349,1354,faracod1350,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701350,1355,faracod1351,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701351,1356,faracod1352,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701352,1357,faracod1353,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701353,1358,faracod1354,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701354,1359,faracod1355,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701355,1360,faracod1356,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701356,1361,faracod1357,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701357,1362,faracod1358,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701358,1363,faracod1359,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701359,1364,faracod1360,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701360,1365,faracod1361,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701361,1366,faracod1362,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701362,1367,faracod1363,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701363,1368,faracod1364,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701364,1369,faracod1365,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701365,1370,faracod1366,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701366,1371,faracod1367,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701367,1372,faracod1368,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701368,1373,faracod1369,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701369,1374,faracod1370,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701370,1375,faracod1371,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701371,1376,faracod1372,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701372,1377,faracod1373,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701373,1378,faracod1374,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701374,1379,faracod1375,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701375,1380,faracod1376,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701376,1381,faracod1377,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701377,1382,faracod1378,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701378,1383,faracod1379,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701379,1384,faracod1380,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701380,1385,faracod1381,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701381,1386,faracod1382,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701382,1387,faracod1383,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701383,1388,faracod1384,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701384,1389,faracod1385,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701385,1390,faracod1386,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701386,1391,faracod1387,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701387,1392,faracod1388,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701388,1393,faracod1389,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701389,1394,faracod1390,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701390,1395,faracod1391,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701391,1396,faracod1392,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701392,1397,faracod1393,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701393,1398,faracod1394,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701394,1399,faracod1395,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701395,1400,faracod1396,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701396,1401,faracod1397,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701397,1402,faracod1398,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701398,1403,faracod1399,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701399,1404,faracod1400,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701400,1405,faracod1401,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701401,1406,faracod1402,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701402,1407,faracod1403,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701403,1408,faracod1404,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701404,1409,faracod1405,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701405,1410,faracod1406,,1000,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701406,1411,faracod1407,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701407,1412,faracod1408,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701408,1413,faracod1409,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701409,1414,faracod1410,,40,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701410,1415,faracod1411,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701411,1416,faracod1412,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701412,1417,faracod1413,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701413,1418,faracod1414,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701414,1419,faracod1415,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701415,1420,faracod1416,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701416,1421,faracod1417,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701417,1422,faracod1418,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701418,1423,faracod1419,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701419,1424,faracod1420,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701420,1425,faracod1421,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701421,1426,faracod1422,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701422,1427,faracod1423,,450,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701423,1428,faracod1424,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701424,1429,faracod1425,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701425,1430,faracod1426,,600,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701426,1431,faracod1427,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701427,1432,faracod1428,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701428,1433,faracod1429,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701429,1434,faracod1430,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701430,1435,faracod1431,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
701431,1436,faracod1432,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
